transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,counterparty_name,counterparty_country,channel,full_name,risk_rating,country_of_residence
TXN002006,ACCT00016,CUST0007,2025-08-05 00:00:00,192.36,Withdrawal,Barbara Torres,UAE,Wire,Wei Wilson,High,Netherlands
TXN002007,ACCT00130,CUST0077,2025-08-05 00:00:00,880.18,Deposit,William Sanchez,France,ATM,Liam Ramirez,Medium,UAE
TXN002008,ACCT00275,CUST0165,2025-08-05 00:00:00,1037.71,WireTransfer,Mateo Johnson,Ireland,Wire,Camila Williams,Medium,Australia
TXN002009,ACCT00177,CUST0107,2025-08-05 00:00:00,1017.36,Deposit,Crown Holdings,Japan,ATM,Jessica Martin,Low,Australia
TXN002010,ACCT00151,CUST0091,2025-08-05 00:00:00,1607.34,Withdrawal,Ethan Moore,Germany,ATM,John Williams,Low,Germany
TXN002011,ACCT00102,CUST0058,2025-08-05 00:00:00,1471.83,Deposit,Barbara Ramirez,Ireland,Wire,Joseph Anderson,Medium,Switzerland
TXN002012,ACCT00106,CUST0061,2025-08-05 00:00:00,614.22,ACH,William Martinez,UAE,Wire,Michael Flores,Low,Australia
TXN002013,ACCT00133,CUST0078,2025-08-05 00:00:00,808.14,ACH,Linda Perez,United Kingdom,Wire,Thomas Thomas,Medium,France
TXN002014,ACCT00129,CUST0076,2025-08-05 00:00:00,144.82,Deposit,Metro Ventures,France,Online,Yuki Wright,Medium,Netherlands
TXN002015,ACCT00274,CUST0164,2025-08-05 00:00:00,963.01,CashDeposit,Olga Green,UAE,Online,Thomas Rodriguez,Medium,Switzerland
TXN002016,ACCT00314,CUST0191,2025-08-06 00:00:00,489.72,ACH,Ava Miller,Singapore,Online,Liam Flores,Low,Canada
TXN002017,ACCT00189,CUST0114,2025-08-06 00:00:00,1155.51,WireTransfer,Mary Rodriguez,Germany,Online,Emma Miller,Low,Netherlands
TXN002018,ACCT00293,CUST0177,2025-08-06 00:00:00,972.28,Deposit,Linda Wilson,Germany,ATM,Fatima Wilson,Low,Spain
TXN002019,ACCT00254,CUST0153,2025-08-06 00:00:00,334.96,CashDeposit,Metro Ventures,Netherlands,Online,Charles Anderson,Low,Ireland
TXN002020,ACCT00078,CUST0042,2025-08-06 00:00:00,1223.09,CashDeposit,Sofia Lewis,India,Online,Arjun Jones,Low,India
TXN002021,ACCT00268,CUST0160,2025-08-06 00:00:00,218.86,WireTransfer,Karen Rodriguez,Singapore,ATM,Thomas Robinson,Low,Spain
TXN002022,ACCT00178,CUST0107,2025-08-06 00:00:00,367.63,WireTransfer,Mateo Moore,Ireland,ATM,Jessica Martin,Low,Australia
TXN002023,ACCT00210,CUST0129,2025-08-06 00:00:00,890.86,ACH,Thomas Torres,United Kingdom,ATM,Robert Ramirez,Medium,Netherlands
TXN002024,ACCT00146,CUST0087,2025-08-07 00:00:00,316.64,CashDeposit,Yuki Ramirez,Canada,ATM,Mia Nguyen,Medium,Canada
TXN002025,ACCT00283,CUST0172,2025-08-07 00:00:00,332.87,Deposit,Camila Brown,UAE,Branch,Sofia Lee,Low,Germany
TXN002026,ACCT00038,CUST0021,2025-08-07 00:00:00,23743.32,WireTransfer,Summit Freight,Libya,Wire,Tatiana Orlova,High,Libya
TXN002027,ACCT00196,CUST0119,2025-08-07 00:00:00,293.41,Deposit,Pacific Holdings,Canada,Online,Camila Lewis,Medium,Spain
TXN002028,ACCT00265,CUST0159,2025-08-07 00:00:00,918.71,WireTransfer,Sofia Torres,Switzerland,Branch,Camila Thompson,Medium,France
TXN002029,ACCT00212,CUST0130,2025-08-07 00:00:00,1105.74,WireTransfer,Global Freight,UAE,ATM,Lucas Hill,Low,Ireland
TXN002030,ACCT00272,CUST0163,2025-08-07 00:00:00,688.16,Deposit,Barbara Young,Singapore,Wire,Emma Jackson,Low,Germany
TXN002031,ACCT00072,CUST0039,2025-08-07 00:00:00,163.6,CashDeposit,Chloe Thompson,France,ATM,Linda Nguyen,Low,Netherlands
TXN002032,ACCT00135,CUST0080,2025-08-07 00:00:00,565.06,Deposit,Ahmed Clark,Canada,Online,Priya Lee,Medium,Canada
TXN002033,ACCT00325,CUST0198,2025-08-07 00:00:00,1636.86,ACH,Metro Imports,United States,Branch,Patricia Jackson,Low,France
TXN002034,ACCT00312,CUST0190,2025-08-07 00:00:00,363.62,Deposit,Barbara Torres,Singapore,Wire,Mia Torres,Medium,Singapore
TXN002035,ACCT00183,CUST0109,2025-08-08 00:00:00,1703.94,Deposit,Mia Davis,United Kingdom,Branch,Thomas Anderson,Low,UAE
TXN002036,ACCT00272,CUST0163,2025-08-08 00:00:00,1329.9,Deposit,Elizabeth Jones,India,ATM,Emma Jackson,Low,Germany
TXN002037,ACCT00276,CUST0166,2025-08-08 00:00:00,321.15,ACH,Arjun Green,France,Wire,Arjun Clark,Low,Germany
TXN002038,ACCT00115,CUST0067,2025-08-08 00:00:00,808.04,ACH,Sofia Johnson,India,Online,Barbara Green,Low,France
TXN002039,ACCT00055,CUST0031,2025-08-08 00:00:00,1262.49,Withdrawal,Wei Hill,Ireland,Wire,David Ramirez,Low,France
TXN002040,ACCT00263,CUST0158,2025-08-08 00:00:00,230.3,ACH,Mia King,Australia,Branch,Thomas Smith,Low,France
TXN002041,ACCT00125,CUST0074,2025-08-08 00:00:00,130.47,WireTransfer,Arjun Thomas,Switzerland,ATM,James Miller,Low,Germany
TXN002042,ACCT00134,CUST0079,2025-08-08 00:00:00,1575.6,Withdrawal,Camila Hernandez,Canada,ATM,Jessica Moore,Low,Canada
TXN002043,ACCT00048,CUST0028,2025-08-08 00:00:00,30000.0,CashDeposit,Priya Miller,Canada,Branch,Sven Gonzalez,Low,Canada
TXN002044,ACCT00082,CUST0044,2025-08-09 00:00:00,1069.23,Withdrawal,Michael Williams,India,Branch,Jessica White,Low,United Kingdom
TXN002045,ACCT00320,CUST0195,2025-08-09 00:00:00,864.55,CashDeposit,Ethan Scott,Ireland,Wire,Jennifer Garcia,Low,Canada
TXN002046,ACCT00100,CUST0057,2025-08-09 00:00:00,2268.63,WireTransfer,Thomas Wright,Netherlands,ATM,Robert Walker,Low,India
TXN002047,ACCT00271,CUST0163,2025-08-09 00:00:00,2343.11,Withdrawal,Liam Robinson,Germany,Branch,Emma Jackson,Low,Germany
TXN002048,ACCT00304,CUST0185,2025-08-09 00:00:00,259.7,ACH,Chloe King,Australia,Branch,Sven Wright,Low,UAE
TXN002049,ACCT00258,CUST0155,2025-08-09 00:00:00,822.99,CashDeposit,Mary Hernandez,Ireland,ATM,Wei White,Low,United Kingdom
TXN002050,ACCT00155,CUST0094,2025-08-10 00:00:00,270.76,CashDeposit,Pacific Capital,France,Branch,William Martin,Medium,Netherlands
TXN002051,ACCT00045,CUST0027,2025-08-10 00:00:00,1506.81,CashDeposit,Barbara Hill,Singapore,Wire,David Nguyen,Low,India
TXN002052,ACCT00122,CUST0073,2025-08-10 00:00:00,2409.86,Withdrawal,Diego Garcia,United States,Wire,Lucas Gonzalez,Low,India
TXN002053,ACCT00324,CUST0198,2025-08-10 00:00:00,975.97,ACH,Global Group,UAE,Online,Patricia Jackson,Low,France
TXN002054,ACCT00300,CUST0182,2025-08-10 00:00:00,162.02,WireTransfer,Falcon Imports,Canada,Wire,Elizabeth Flores,Medium,United Kingdom
TXN002055,ACCT00306,CUST0186,2025-08-10 00:00:00,564.97,ACH,William Smith,United States,Wire,Fatima King,Low,Canada
TXN002056,ACCT00327,CUST0200,2025-08-10 00:00:00,518.49,WireTransfer,Lucas Lopez,United Kingdom,ATM,Linda Moore,Low,Spain
TXN002057,ACCT00143,CUST0085,2025-08-10 00:00:00,749.21,Withdrawal,Horizon Partners,Australia,Wire,Emma Anderson,Low,Japan
TXN002058,ACCT00028,CUST0015,2025-08-10 00:00:00,344.2,ACH,Atlas Logistics,Venezuela,Wire,Sofia Smith,High,Ireland
TXN002059,ACCT00060,CUST0033,2025-08-10 00:00:00,137.5,ACH,Elizabeth Walker,United Kingdom,Online,Jessica Hernandez,Low,India
TXN002060,ACCT00096,CUST0055,2025-08-10 00:00:00,2350.97,CashDeposit,Thomas Green,Germany,ATM,Barbara Clark,Low,United Kingdom
TXN002061,ACCT00111,CUST0064,2025-08-10 00:00:00,1303.19,ACH,Yuki Young,Canada,ATM,Diego Jones,Low,Netherlands
TXN002062,ACCT00213,CUST0130,2025-08-11 00:00:00,389.42,Withdrawal,Prime Holdings,Switzerland,Wire,Lucas Hill,Low,Ireland
TXN002063,ACCT00076,CUST0041,2025-08-11 00:00:00,90.58,CashDeposit,Barbara Jones,Singapore,ATM,Arjun Thomas,Low,Japan
TXN002064,ACCT00166,CUST0099,2025-08-11 00:00:00,793.79,Deposit,Barbara Williams,Singapore,Wire,Elizabeth Ramirez,Low,UAE
TXN002065,ACCT00162,CUST0097,2025-08-11 00:00:00,145.78,ACH,Union Traders,Ireland,Branch,Mateo Ramirez,Low,Canada
TXN002066,ACCT00027,CUST0014,2025-08-11 00:00:00,299.33,Withdrawal,Olga Lee,Yemen,Online,Ethan Jones,High,India
TXN002067,ACCT00020,CUST0010,2025-08-11 00:00:00,75045.67,WireTransfer,Prime Freight,Afghanistan,Wire,Arjun Wilson,High,Switzerland
TXN002068,ACCT00255,CUST0154,2025-08-11 00:00:00,336.62,WireTransfer,Elizabeth Sanchez,Singapore,Branch,William Martin,Low,United States
TXN002069,ACCT00250,CUST0150,2025-08-11 00:00:00,3759.53,ACH,James Taylor,United States,Branch,Elizabeth Jones,Low,Australia
TXN002070,ACCT00176,CUST0106,2025-08-11 00:00:00,235.8,Deposit,Diego Martinez,Japan,ATM,Emma Lewis,Low,Canada
TXN002071,ACCT00031,CUST0017,2025-08-11 00:00:00,760.4,Withdrawal,Sven Torres,Myanmar,Branch,Thomas King,High,Spain
TXN002072,ACCT00126,CUST0075,2025-08-11 00:00:00,109.53,Deposit,Sarah Anderson,Australia,Online,Patricia Torres,Medium,Spain
TXN002073,ACCT00275,CUST0165,2025-08-12 00:00:00,1153.78,WireTransfer,Karen Lee,United States,Online,Camila Williams,Medium,Australia
TXN002074,ACCT00127,CUST0075,2025-08-12 00:00:00,845.2,Withdrawal,Prime Holdings,France,Online,Patricia Torres,Medium,Spain
TXN002075,ACCT00061,CUST0034,2025-08-12 00:00:00,718.25,ACH,Ahmed Harris,United Kingdom,Online,William Harris,Low,Japan
TXN002076,ACCT00123,CUST0073,2025-08-12 00:00:00,1127.85,WireTransfer,Fatima Brown,Singapore,ATM,Lucas Gonzalez,Low,India
TXN002077,ACCT00289,CUST0174,2025-08-12 00:00:00,1083.08,Withdrawal,Jennifer Hill,Australia,ATM,Emma Davis,Low,United Kingdom
TXN002078,ACCT00030,CUST0017,2025-08-12 00:00:00,749.65,ACH,Falcon Logistics,Yemen,ATM,Thomas King,High,Spain
TXN002079,ACCT00108,CUST0061,2025-08-12 00:00:00,2433.28,Withdrawal,Arjun Harris,United States,Wire,Michael Flores,Low,Australia
TXN002080,ACCT00196,CUST0119,2025-08-12 00:00:00,1096.48,CashDeposit,Barbara Sanchez,Spain,Branch,Camila Lewis,Medium,Spain
TXN002081,ACCT00310,CUST0189,2025-08-12 00:00:00,762.15,ACH,Barbara Lopez,Australia,Online,Jennifer Lee,Low,United Kingdom
TXN002082,ACCT00207,CUST0126,2025-08-12 00:00:00,625.15,CashDeposit,Camila Flores,India,ATM,Elizabeth Jones,Low,United Kingdom
TXN002083,ACCT00049,CUST0029,2025-08-12 00:00:00,918.96,WireTransfer,Priya Walker,United Kingdom,ATM,Sven Robinson,Low,Switzerland
TXN002084,ACCT00270,CUST0162,2025-08-12 00:00:00,351.33,ACH,Horizon Partners,Spain,Wire,Olga Moore,Low,Ireland
TXN002085,ACCT00082,CUST0044,2025-08-12 00:00:00,179.14,ACH,Union Traders,Singapore,Branch,Jessica White,Low,United Kingdom
TXN002086,ACCT00103,CUST0059,2025-08-12 00:00:00,227.66,CashDeposit,Yuki Martinez,Canada,Online,John Moore,Medium,Switzerland
TXN002087,ACCT00161,CUST0096,2025-08-13 00:00:00,358.79,Withdrawal,Ethan Thomas,United States,ATM,Karen Flores,Low,Ireland
TXN002088,ACCT00272,CUST0163,2025-08-13 00:00:00,324.05,Deposit,Thomas Scott,United States,Online,Emma Jackson,Low,Germany
TXN002089,ACCT00328,CUST0200,2025-08-13 00:00:00,761.54,WireTransfer,Linda Johnson,Australia,Online,Linda Moore,Low,Spain
TXN002090,ACCT00165,CUST0099,2025-08-13 00:00:00,938.04,Withdrawal,Silver Enterprises,Ireland,ATM,Elizabeth Ramirez,Low,UAE
TXN002091,ACCT00192,CUST0116,2025-08-14 00:00:00,581.44,Withdrawal,Thomas Rodriguez,France,Branch,John Sanchez,Low,Canada
TXN002092,ACCT00113,CUST0066,2025-08-14 00:00:00,599.17,Withdrawal,Richard Gonzalez,United States,ATM,Charles Torres,Low,Germany
TXN002093,ACCT00024,CUST0012,2025-08-14 00:00:00,3884.26,ACH,Delta Logistics,Japan,Branch,Mia Sanchez,High,United Kingdom
TXN002094,ACCT00189,CUST0114,2025-08-14 00:00:00,1243.43,Deposit,Susan Harris,United States,Wire,Emma Miller,Low,Netherlands
TXN002095,ACCT00163,CUST0098,2025-08-14 00:00:00,1232.75,CashDeposit,Joseph Brown,United States,ATM,Sven Young,Medium,Switzerland
TXN002096,ACCT00286,CUST0173,2025-08-15 00:00:00,797.17,Withdrawal,Patricia Thompson,India,Online,Karen Clark,Low,United Kingdom
TXN002097,ACCT00159,CUST0096,2025-08-15 00:00:00,365.95,WireTransfer,Camila Harris,United Kingdom,Branch,Karen Flores,Low,Ireland
TXN002098,ACCT00173,CUST0105,2025-08-15 00:00:00,132.24,WireTransfer,Priya Miller,United States,Online,Sven Young,Medium,Ireland
TXN002099,ACCT00329,CUST0200,2025-08-15 00:00:00,769.57,WireTransfer,Linda Thomas,Japan,Branch,Linda Moore,Low,Spain
TXN002100,ACCT00061,CUST0034,2025-08-15 00:00:00,416.67,WireTransfer,Silver Trading,Japan,ATM,William Harris,Low,Japan
TXN002101,ACCT00005,CUST0002,2025-08-15 00:00:00,886.2,Deposit,Metro Enterprises,India,Online,William Ramirez,High,Yemen
TXN002102,ACCT00303,CUST0185,2025-08-15 00:00:00,1799.4,Deposit,Emma King,Singapore,ATM,Sven Wright,Low,UAE
TXN002103,ACCT00105,CUST0060,2025-08-15 00:00:00,896.73,CashDeposit,Elizabeth White,UAE,Wire,Mary Davis,Medium,United Kingdom
TXN002104,ACCT00293,CUST0177,2025-08-15 00:00:00,482.01,Withdrawal,Barbara Smith,Singapore,Online,Fatima Wilson,Low,Spain
TXN002105,ACCT00093,CUST0053,2025-08-15 00:00:00,987.0,ACH,Crown Ventures,United States,Branch,Robert Thompson,Low,Switzerland
TXN002106,ACCT00090,CUST0050,2025-08-15 00:00:00,562.77,CashDeposit,Mary Davis,United Kingdom,ATM,Thomas Hernandez,Medium,Singapore
TXN002107,ACCT00227,CUST0136,2025-08-15 00:00:00,379.33,CashDeposit,Prime Partners,Australia,Online,James Scott,Low,Japan
TXN002108,ACCT00162,CUST0097,2025-08-16 00:00:00,1554.8,Deposit,Diego Scott,Germany,Online,Mateo Ramirez,Low,Canada
TXN002109,ACCT00161,CUST0096,2025-08-16 00:00:00,1032.26,WireTransfer,Jessica Wright,Ireland,ATM,Karen Flores,Low,Ireland
TXN002110,ACCT00199,CUST0122,2025-08-16 00:00:00,316.56,Withdrawal,Linda Wright,Ireland,ATM,William Smith,Low,India
TXN002111,ACCT00293,CUST0177,2025-08-16 00:00:00,98.69,ACH,Olga Lee,United Kingdom,Wire,Fatima Wilson,Low,Spain
TXN002112,ACCT00184,CUST0110,2025-08-16 00:00:00,380.03,WireTransfer,Silver Partners,UAE,Wire,Mateo Lopez,Low,Germany
TXN002113,ACCT00157,CUST0095,2025-08-16 00:00:00,224.57,Deposit,Yuki Moore,United Kingdom,ATM,Ahmed Sanchez,Medium,Canada
TXN002114,ACCT00273,CUST0164,2025-08-16 00:00:00,1386.64,Deposit,Ahmed Martinez,Singapore,Online,Thomas Rodriguez,Medium,Switzerland
TXN002115,ACCT00075,CUST0041,2025-08-16 00:00:00,1174.95,Deposit,Patricia Miller,United States,Online,Arjun Thomas,Low,Japan
TXN002116,ACCT00266,CUST0159,2025-08-17 00:00:00,1027.38,CashDeposit,Sunrise Enterprises,United States,Wire,Camila Thompson,Medium,France
TXN002117,ACCT00088,CUST0048,2025-08-17 00:00:00,2177.0,WireTransfer,Crown Imports,Australia,Branch,Thomas King,Low,Spain
TXN002118,ACCT00270,CUST0162,2025-08-17 00:00:00,2518.3,CashDeposit,Thomas Williams,Switzerland,Wire,Olga Moore,Low,Ireland
TXN002119,ACCT00271,CUST0163,2025-08-17 00:00:00,151.5,Deposit,Thomas Hernandez,UAE,Branch,Emma Jackson,Low,Germany
TXN002120,ACCT00046,CUST0027,2025-08-18 00:00:00,462.68,Withdrawal,Liam Davis,United Kingdom,Branch,David Nguyen,Low,India
TXN002121,ACCT00122,CUST0073,2025-08-18 00:00:00,1383.88,Withdrawal,Jennifer White,Spain,ATM,Lucas Gonzalez,Low,India
TXN002122,ACCT00210,CUST0129,2025-08-18 00:00:00,644.8,ACH,Anchor Freight,United States,ATM,Robert Ramirez,Medium,Netherlands
TXN002123,ACCT00014,CUST0007,2025-08-18 00:00:00,1334.36,CashDeposit,Fatima Scott,Venezuela,Wire,Wei Wilson,High,Netherlands
TXN002124,ACCT00040,CUST0022,2025-08-18 00:00:00,845.58,Deposit,Mary Miller,North Korea,Wire,Dragan Petrov,High,Singapore
TXN002125,ACCT00322,CUST0197,2025-08-18 00:00:00,427.34,Deposit,Metro Exchange,Canada,Online,Linda Clark,Low,Spain
TXN002126,ACCT00307,CUST0187,2025-08-18 00:00:00,786.06,Withdrawal,Lucas Hernandez,Netherlands,ATM,Robert Wright,Low,India
TXN002127,ACCT00120,CUST0071,2025-08-18 00:00:00,1034.78,ACH,James Anderson,Singapore,Online,Jessica Martin,Low,Ireland
TXN002128,ACCT00165,CUST0099,2025-08-18 00:00:00,862.88,ACH,Charles Walker,UAE,Wire,Elizabeth Ramirez,Low,UAE
TXN002129,ACCT00016,CUST0007,2025-08-19 00:00:00,575.73,CashDeposit,Anchor Traders,Myanmar,Wire,Wei Wilson,High,Netherlands
TXN002130,ACCT00083,CUST0045,2025-08-19 00:00:00,451.16,ACH,Robert Flores,United Kingdom,Online,Karen Green,Low,United States
TXN002131,ACCT00225,CUST0136,2025-08-19 00:00:00,328.14,CashDeposit,Noah Green,UAE,Online,James Scott,Low,Japan
TXN002132,ACCT00155,CUST0094,2025-08-19 00:00:00,256.23,CashDeposit,Wei Perez,France,Online,William Martin,Medium,Netherlands
TXN002133,ACCT00244,CUST0146,2025-08-19 00:00:00,278.59,Withdrawal,Ahmed Moore,Spain,ATM,Yuki Lee,Medium,UAE
TXN002134,ACCT00257,CUST0155,2025-08-19 00:00:00,758.73,Deposit,Mateo Ramirez,Ireland,Wire,Wei White,Low,United Kingdom
TXN002135,ACCT00297,CUST0179,2025-08-19 00:00:00,2997.53,CashDeposit,Patricia Walker,Australia,Wire,Linda Robinson,Medium,Switzerland
TXN002136,ACCT00213,CUST0130,2025-08-19 00:00:00,435.18,WireTransfer,Emma Lee,Australia,Wire,Lucas Hill,Low,Ireland
TXN002137,ACCT00107,CUST0061,2025-08-19 00:00:00,933.07,ACH,Jennifer Green,Spain,Online,Michael Flores,Low,Australia
TXN002138,ACCT00240,CUST0144,2025-08-19 00:00:00,1114.9,Withdrawal,John Moore,United States,Wire,Karen Hill,Low,Switzerland
TXN002139,ACCT00007,CUST0003,2025-08-19 00:00:00,249.94,WireTransfer,Union Freight,Myanmar,Branch,Ahmed Miller,High,Ireland
TXN002140,ACCT00293,CUST0177,2025-08-20 00:00:00,73.99,CashDeposit,Yuki Anderson,Germany,Wire,Fatima Wilson,Low,Spain
TXN002141,ACCT00257,CUST0155,2025-08-20 00:00:00,611.93,Withdrawal,Pacific Group,Spain,ATM,Wei White,Low,United Kingdom
TXN002142,ACCT00086,CUST0047,2025-08-20 00:00:00,1881.65,ACH,Mateo Jackson,India,Branch,Sarah Jackson,Low,Germany
TXN002143,ACCT00109,CUST0062,2025-08-20 00:00:00,3045.18,Deposit,Chloe Jackson,Spain,Branch,Ethan King,Low,Germany
TXN002144,ACCT00271,CUST0163,2025-08-20 00:00:00,291.8,WireTransfer,Liam White,Netherlands,Online,Emma Jackson,Low,Germany
TXN002145,ACCT00086,CUST0047,2025-08-20 00:00:00,362.99,CashDeposit,John Gonzalez,Ireland,ATM,Sarah Jackson,Low,Germany
TXN002146,ACCT00125,CUST0074,2025-08-20 00:00:00,635.26,CashDeposit,Richard Smith,Singapore,Wire,James Miller,Low,Germany
TXN002147,ACCT00228,CUST0137,2025-08-20 00:00:00,537.33,Withdrawal,Sarah Lopez,United Kingdom,ATM,Chloe Young,Medium,India
TXN002148,ACCT00227,CUST0136,2025-08-20 00:00:00,402.37,Deposit,Ahmed Johnson,Netherlands,Wire,James Scott,Low,Japan
TXN002149,ACCT00004,CUST0002,2025-08-21 00:00:00,517.95,CashDeposit,Yuki Moore,United Kingdom,Wire,William Ramirez,High,Yemen
TXN002150,ACCT00262,CUST0158,2025-08-21 00:00:00,1851.09,Deposit,Michael Wilson,Spain,ATM,Thomas Smith,Low,France
TXN002151,ACCT00079,CUST0042,2025-08-21 00:00:00,760.17,CashDeposit,Sven Thompson,Netherlands,Wire,Arjun Jones,Low,India
TXN002152,ACCT00281,CUST0171,2025-08-21 00:00:00,290.56,ACH,David Johnson,UAE,Branch,Ahmed White,Low,Switzerland
TXN002153,ACCT00150,CUST0090,2025-08-21 00:00:00,134.54,ACH,Chloe Miller,Spain,Branch,Jennifer Walker,Low,UAE
TXN002154,ACCT00001,CUST0001,2025-08-21 00:00:00,109.41,Deposit,Susan Perez,Venezuela,Branch,Mateo Clark,High,Ireland
TXN002155,ACCT00165,CUST0099,2025-08-21 00:00:00,2033.27,Deposit,Sofia Walker,Canada,Online,Elizabeth Ramirez,Low,UAE
TXN002156,ACCT00199,CUST0122,2025-08-21 00:00:00,3586.79,Withdrawal,Priya Moore,Ireland,Branch,William Smith,Low,India
TXN002157,ACCT00164,CUST0098,2025-08-22 00:00:00,389.24,WireTransfer,Delta Exchange,UAE,Branch,Sven Young,Medium,Switzerland
TXN002158,ACCT00082,CUST0044,2025-08-22 00:00:00,575.89,CashDeposit,Michael Davis,Spain,Online,Jessica White,Low,United Kingdom
TXN002159,ACCT00130,CUST0077,2025-08-22 00:00:00,587.21,Deposit,Elizabeth Scott,Switzerland,ATM,Liam Ramirez,Medium,UAE
TXN002160,ACCT00032,CUST0018,2025-08-22 00:00:00,335.82,Deposit,Yuki King,France,ATM,Amara Solis,High,Syria
TXN002161,ACCT00193,CUST0117,2025-08-22 00:00:00,1891.43,Deposit,John White,Ireland,ATM,Elizabeth Nguyen,Medium,Canada
TXN002162,ACCT00258,CUST0155,2025-08-22 00:00:00,2366.51,CashDeposit,Sarah Thomas,Singapore,Branch,Wei White,Low,United Kingdom
TXN002163,ACCT00075,CUST0041,2025-08-22 00:00:00,371.79,WireTransfer,Atlas Logistics,India,Wire,Arjun Thomas,Low,Japan
TXN002164,ACCT00005,CUST0002,2025-08-23 00:00:00,23842.2,WireTransfer,Prime Group,Venezuela,Wire,William Ramirez,High,Yemen
TXN002165,ACCT00288,CUST0174,2025-08-23 00:00:00,870.7,WireTransfer,Silver Enterprises,Singapore,ATM,Emma Davis,Low,United Kingdom
TXN002166,ACCT00210,CUST0129,2025-08-23 00:00:00,267.82,Deposit,Summit Partners,Singapore,ATM,Robert Ramirez,Medium,Netherlands
TXN002167,ACCT00308,CUST0188,2025-08-23 00:00:00,565.92,WireTransfer,Chloe Nguyen,France,Wire,Noah Sanchez,Low,Switzerland
TXN002168,ACCT00217,CUST0132,2025-08-23 00:00:00,231.24,ACH,Ethan Jackson,India,Online,Mia Ramirez,Medium,Spain
TXN002169,ACCT00086,CUST0047,2025-08-23 00:00:00,4129.91,Deposit,Charles Jones,Japan,Branch,Sarah Jackson,Low,Germany
TXN002170,ACCT00100,CUST0057,2025-08-23 00:00:00,530.34,ACH,Elizabeth Davis,Spain,Branch,Robert Walker,Low,India
TXN002171,ACCT00059,CUST0033,2025-08-23 00:00:00,1228.46,ACH,Prime Exchange,India,Branch,Jessica Hernandez,Low,India
TXN002172,ACCT00326,CUST0199,2025-08-23 00:00:00,4667.33,Withdrawal,Liam Sanchez,India,Wire,Susan Martinez,Low,Australia
TXN002173,ACCT00023,CUST0011,2025-08-23 00:00:00,3450.92,WireTransfer,Union Imports,Japan,Branch,Thomas Rodriguez,High,UAE
TXN002174,ACCT00258,CUST0155,2025-08-23 00:00:00,700.49,Deposit,Barbara Thomas,Canada,Wire,Wei White,Low,United Kingdom
TXN002175,ACCT00157,CUST0095,2025-08-23 00:00:00,224.25,Deposit,Robert Green,United States,Wire,Ahmed Sanchez,Medium,Canada
TXN002176,ACCT00016,CUST0007,2025-08-23 00:00:00,219.84,Deposit,Arjun Flores,India,ATM,Wei Wilson,High,Netherlands
TXN002177,ACCT00280,CUST0170,2025-08-23 00:00:00,78.84,ACH,Sarah Perez,United States,Online,Mateo Davis,Low,Australia
TXN002178,ACCT00116,CUST0068,2025-08-23 00:00:00,915.23,WireTransfer,Camila Jones,United States,Online,Charles Wilson,Medium,Ireland
TXN002179,ACCT00182,CUST0108,2025-08-23 00:00:00,551.77,WireTransfer,Richard Lee,United Kingdom,Online,Diego Torres,Low,Australia
TXN002180,ACCT00179,CUST0107,2025-08-24 00:00:00,855.63,CashDeposit,Mateo Harris,Switzerland,Wire,Jessica Martin,Low,Australia
TXN002181,ACCT00208,CUST0127,2025-08-24 00:00:00,369.12,ACH,Priya Lee,Japan,Wire,Lucas Jackson,Low,Canada
TXN002182,ACCT00226,CUST0136,2025-08-24 00:00:00,111.39,CashDeposit,Prime Ventures,United Kingdom,ATM,James Scott,Low,Japan
TXN002183,ACCT00201,CUST0122,2025-08-24 00:00:00,315.27,CashDeposit,John Hernandez,India,Wire,William Smith,Low,India
TXN002184,ACCT00297,CUST0179,2025-08-24 00:00:00,478.69,WireTransfer,Wei Thomas,Switzerland,Wire,Linda Robinson,Medium,Switzerland
TXN002185,ACCT00272,CUST0163,2025-08-24 00:00:00,556.08,CashDeposit,Global Partners,United Kingdom,Wire,Emma Jackson,Low,Germany
TXN002186,ACCT00143,CUST0085,2025-08-24 00:00:00,169.24,WireTransfer,Camila Rodriguez,France,Wire,Emma Anderson,Low,Japan
TXN002187,ACCT00139,CUST0083,2025-08-24 00:00:00,982.86,Withdrawal,Atlas Trading,Germany,Wire,Mary Nguyen,Low,India
TXN002188,ACCT00082,CUST0044,2025-08-24 00:00:00,361.58,WireTransfer,Ahmed Gonzalez,United Kingdom,Online,Jessica White,Low,United Kingdom
TXN002189,ACCT00116,CUST0068,2025-08-24 00:00:00,101.99,ACH,Crown Enterprises,UAE,Branch,Charles Wilson,Medium,Ireland
TXN002190,ACCT00101,CUST0057,2025-08-24 00:00:00,58.9,ACH,Ethan Smith,Switzerland,Wire,Robert Walker,Low,India
TXN002191,ACCT00003,CUST0002,2025-08-24 00:00:00,788.18,CashDeposit,Richard Thomas,Afghanistan,ATM,William Ramirez,High,Yemen
TXN002192,ACCT00050,CUST0029,2025-08-25 00:00:00,237.29,ACH,Sofia Miller,Ireland,ATM,Sven Robinson,Low,Switzerland
TXN002193,ACCT00014,CUST0007,2025-08-25 00:00:00,573.04,Withdrawal,Sven Young,Spain,Wire,Wei Wilson,High,Netherlands
TXN002194,ACCT00313,CUST0191,2025-08-25 00:00:00,1696.81,CashDeposit,Metro Group,Spain,Branch,Liam Flores,Low,Canada
