transaction_id,account_id,transaction_date,amount,currency,transaction_type,counterparty_name,counterparty_country,channel
TXN001469,ACCT00026,2025-06-08 00:00:00,130.37,USD,Withdrawal,William Young,Syria,Branch
TXN001470,ACCT00137,2025-06-08 00:00:00,1102.65,USD,Withdrawal,Ethan Gonzalez,Spain,Online
TXN001471,ACCT00096,2025-06-08 00:00:00,2226.9,USD,ACH,Diego Williams,Singapore,Wire
TXN001472,ACCT00293,2025-06-08 00:00:00,1021.82,USD,Withdrawal,Richard Davis,India,ATM
TXN001473,ACCT00160,2025-06-09 00:00:00,453.06,USD,ACH,Linda Hill,Singapore,Branch
TXN001474,ACCT00172,2025-06-09 00:00:00,507.94,USD,CashDeposit,Falcon Imports,Singapore,ATM
TXN001475,ACCT00199,2025-06-09 00:00:00,409.4,USD,CashDeposit,Noah Anderson,Ireland,Branch
TXN001476,ACCT00289,2025-06-09 00:00:00,252.11,USD,Deposit,Delta Enterprises,Singapore,Branch
TXN001477,ACCT00270,2025-06-09 00:00:00,5567.89,USD,WireTransfer,Prime Trading,Ireland,Branch
TXN001478,ACCT00328,2025-06-09 00:00:00,877.08,USD,Withdrawal,Barbara Thomas,Canada,ATM
TXN001479,ACCT00201,2025-06-09 00:00:00,199.7,USD,WireTransfer,Thomas Young,UAE,Online
TXN001480,ACCT00174,2025-06-09 00:00:00,1144.48,USD,WireTransfer,Lucas Garcia,Canada,ATM
TXN001481,ACCT00105,2025-06-10 00:00:00,1958.72,USD,WireTransfer,Metro Partners,Spain,Branch
TXN001482,ACCT00149,2025-06-10 00:00:00,800.1,USD,Deposit,Priya Wilson,Australia,Branch
TXN001483,ACCT00070,2025-06-10 00:00:00,247.5,USD,ACH,Pacific Trading,Singapore,Branch
TXN001484,ACCT00111,2025-06-10 00:00:00,607.57,USD,Deposit,Camila Brown,United States,Online
TXN001485,ACCT00186,2025-06-10 00:00:00,2380.05,USD,CashDeposit,Emma Hernandez,Japan,ATM
TXN001486,ACCT00289,2025-06-10 00:00:00,543.2,USD,CashDeposit,William Miller,UAE,Wire
TXN001487,ACCT00256,2025-06-10 00:00:00,1026.08,USD,WireTransfer,Olga Miller,Germany,Online
TXN001488,ACCT00286,2025-06-10 00:00:00,1058.25,USD,CashDeposit,James Hernandez,Spain,ATM
TXN001489,ACCT00226,2025-06-10 00:00:00,337.18,USD,Deposit,Anchor Trading,United Kingdom,Online
TXN001490,ACCT00156,2025-06-10 00:00:00,190.11,USD,CashDeposit,Yuki Clark,India,ATM
TXN001491,ACCT00327,2025-06-10 00:00:00,86.82,USD,WireTransfer,Delta Exchange,France,Online
TXN001492,ACCT00165,2025-06-10 00:00:00,311.53,USD,Deposit,Silver Ventures,France,ATM
TXN001493,ACCT00150,2025-06-10 00:00:00,1366.16,USD,WireTransfer,Metro Holdings,Switzerland,Wire
TXN001494,ACCT00100,2025-06-10 00:00:00,601.75,USD,ACH,Emma Martinez,Australia,Online
TXN001495,ACCT00153,2025-06-11 00:00:00,173.45,USD,Deposit,Yuki Martinez,United Kingdom,Online
TXN001496,ACCT00127,2025-06-11 00:00:00,86.58,USD,Withdrawal,Crown Enterprises,Spain,ATM
TXN001497,ACCT00319,2025-06-11 00:00:00,1702.03,USD,WireTransfer,Pacific Holdings,Ireland,Wire
TXN001498,ACCT00209,2025-06-11 00:00:00,391.03,USD,CashDeposit,Barbara Jackson,India,Wire
TXN001499,ACCT00278,2025-06-11 00:00:00,375.5,USD,ACH,Sarah Lewis,Spain,Online
TXN001500,ACCT00190,2025-06-12 00:00:00,139.1,USD,ACH,Liam White,Germany,Online
TXN001501,ACCT00259,2025-06-12 00:00:00,2698.36,USD,CashDeposit,Jessica White,Japan,Branch
TXN001502,ACCT00146,2025-06-12 00:00:00,299.76,USD,CashDeposit,Delta Logistics,Japan,Online
TXN001503,ACCT00012,2025-06-12 00:00:00,1941.07,USD,WireTransfer,Sarah Miller,Afghanistan,Branch
TXN001504,ACCT00323,2025-06-12 00:00:00,354.24,USD,Deposit,Metro Logistics,UAE,ATM
TXN001505,ACCT00025,2025-06-12 00:00:00,5740.14,USD,Withdrawal,Mateo Lopez,Netherlands,Wire
TXN001506,ACCT00003,2025-06-12 00:00:00,1083.6,USD,ACH,Falcon Freight,Afghanistan,ATM
TXN001507,ACCT00114,2025-06-12 00:00:00,717.26,USD,WireTransfer,Atlas Ventures,United States,Wire
TXN001508,ACCT00068,2025-06-12 00:00:00,107.33,USD,Withdrawal,Sven Clark,Ireland,Branch
TXN001509,ACCT00242,2025-06-12 00:00:00,1638.64,USD,Deposit,Anchor Holdings,Netherlands,Online
TXN001510,ACCT00027,2025-06-12 00:00:00,2543.54,USD,ACH,Anchor Partners,Myanmar,ATM
TXN001511,ACCT00120,2025-06-12 00:00:00,787.34,USD,ACH,Nova Partners,Australia,Branch
TXN001512,ACCT00270,2025-06-12 00:00:00,714.26,USD,Withdrawal,Liam Williams,France,Branch
TXN001513,ACCT00026,2025-06-12 00:00:00,5000.0,USD,CashDeposit,Crown Holdings,Syria,Branch
TXN001514,ACCT00322,2025-06-13 00:00:00,472.87,USD,WireTransfer,Summit Trading,United Kingdom,Wire
TXN001515,ACCT00127,2025-06-13 00:00:00,204.32,USD,WireTransfer,Lucas Walker,France,Branch
TXN001516,ACCT00177,2025-06-13 00:00:00,502.19,USD,Withdrawal,Emma Sanchez,Switzerland,Wire
TXN001517,ACCT00259,2025-06-13 00:00:00,4606.95,USD,CashDeposit,Robert Scott,India,Online
TXN001518,ACCT00204,2025-06-14 00:00:00,604.58,USD,CashDeposit,Emma Jackson,Netherlands,Wire
TXN001519,ACCT00225,2025-06-14 00:00:00,139.58,USD,Withdrawal,Linda Jackson,Netherlands,Wire
TXN001520,ACCT00028,2025-06-14 00:00:00,796.2,USD,ACH,Mary Moore,Yemen,ATM
TXN001521,ACCT00204,2025-06-14 00:00:00,943.69,USD,Withdrawal,Crown Exchange,Ireland,Wire
TXN001522,ACCT00207,2025-06-14 00:00:00,492.83,USD,WireTransfer,Joseph Smith,United Kingdom,Branch
TXN001523,ACCT00028,2025-06-14 00:00:00,25000.0,USD,WireTransfer,Anchor Logistics,Libya,Branch
TXN001524,ACCT00192,2025-06-15 00:00:00,928.77,USD,CashDeposit,Michael Walker,Netherlands,ATM
TXN001525,ACCT00119,2025-06-15 00:00:00,324.03,USD,Withdrawal,James Harris,Japan,Branch
TXN001526,ACCT00066,2025-06-15 00:00:00,1368.49,USD,CashDeposit,Diego White,Canada,Branch
TXN001527,ACCT00172,2025-06-15 00:00:00,119.37,USD,Deposit,Camila Ramirez,United Kingdom,Branch
TXN001528,ACCT00213,2025-06-15 00:00:00,951.89,USD,ACH,Pacific Imports,United Kingdom,ATM
TXN001529,ACCT00030,2025-06-15 00:00:00,530.47,USD,Deposit,Ava White,Syria,Branch
TXN001530,ACCT00252,2025-06-15 00:00:00,2607.52,USD,Withdrawal,John Garcia,Japan,Branch
TXN001531,ACCT00316,2025-06-15 00:00:00,6506.12,USD,Withdrawal,Karen Clark,Singapore,ATM
TXN001532,ACCT00200,2025-06-16 00:00:00,978.8,USD,ACH,Susan Torres,Ireland,ATM
TXN001533,ACCT00182,2025-06-16 00:00:00,932.95,USD,CashDeposit,Noah Garcia,United Kingdom,Online
TXN001534,ACCT00322,2025-06-16 00:00:00,2219.63,USD,Withdrawal,Union Ventures,Singapore,ATM
TXN001535,ACCT00179,2025-06-16 00:00:00,6119.29,USD,Withdrawal,Delta Partners,Netherlands,Branch
TXN001536,ACCT00167,2025-06-16 00:00:00,1497.27,USD,Withdrawal,Horizon Freight,Canada,Wire
TXN001537,ACCT00117,2025-06-16 00:00:00,1950.82,USD,ACH,Metro Trading,United Kingdom,Wire
TXN001538,ACCT00095,2025-06-16 00:00:00,273.83,USD,Deposit,Lucas King,Switzerland,Wire
TXN001539,ACCT00264,2025-06-16 00:00:00,623.79,USD,WireTransfer,Horizon Enterprises,Germany,Branch
TXN001540,ACCT00287,2025-06-17 00:00:00,92.9,USD,Deposit,James Jones,United Kingdom,Online
TXN001541,ACCT00312,2025-06-17 00:00:00,3005.64,USD,Withdrawal,Liam Brown,Ireland,Wire
TXN001542,ACCT00027,2025-06-17 00:00:00,976.15,USD,Deposit,Anchor Ventures,Myanmar,Wire
TXN001543,ACCT00189,2025-06-17 00:00:00,1620.11,USD,CashDeposit,John Jones,France,Wire
TXN001544,ACCT00189,2025-06-17 00:00:00,193.93,USD,WireTransfer,Silver Logistics,Switzerland,Online
TXN001545,ACCT00266,2025-06-17 00:00:00,1016.78,USD,Withdrawal,Anchor Freight,United Kingdom,Online
TXN001546,ACCT00214,2025-06-17 00:00:00,1597.26,USD,CashDeposit,Summit Traders,Australia,Wire
TXN001547,ACCT00274,2025-06-17 00:00:00,1051.32,USD,WireTransfer,Patricia Davis,Australia,ATM
TXN001548,ACCT00012,2025-06-18 00:00:00,293.4,USD,ACH,Ethan Gonzalez,Syria,ATM
TXN001549,ACCT00072,2025-06-18 00:00:00,329.64,USD,CashDeposit,Atlas Partners,Singapore,Wire
TXN001550,ACCT00313,2025-06-18 00:00:00,4602.65,USD,CashDeposit,Ava Davis,Ireland,ATM
TXN001551,ACCT00101,2025-06-18 00:00:00,1610.09,USD,Deposit,Lucas Rodriguez,Australia,Wire
TXN001552,ACCT00186,2025-06-18 00:00:00,1210.51,USD,CashDeposit,Mateo Scott,France,Branch
TXN001553,ACCT00134,2025-06-18 00:00:00,999.3,USD,WireTransfer,Nova Traders,Canada,ATM
TXN001554,ACCT00011,2025-06-19 00:00:00,735.17,USD,ACH,Liam Thompson,UAE,Online
TXN001555,ACCT00292,2025-06-19 00:00:00,151.88,USD,ACH,Sarah Perez,Netherlands,Wire
TXN001556,ACCT00223,2025-06-19 00:00:00,226.32,USD,ACH,Summit Holdings,Switzerland,Branch
TXN001557,ACCT00135,2025-06-19 00:00:00,823.28,USD,WireTransfer,Ava Flores,UAE,ATM
TXN001558,ACCT00298,2025-06-19 00:00:00,1198.29,USD,Deposit,Horizon Traders,Japan,Branch
TXN001559,ACCT00121,2025-06-19 00:00:00,1257.14,USD,WireTransfer,Jessica Anderson,Germany,Online
TXN001560,ACCT00033,2025-06-19 00:00:00,563.56,USD,WireTransfer,Noah Brown,Libya,ATM
TXN001561,ACCT00113,2025-06-19 00:00:00,1720.39,USD,ACH,Global Capital,Japan,Online
TXN001562,ACCT00075,2025-06-19 00:00:00,347.49,USD,WireTransfer,Pacific Holdings,India,Wire
TXN001563,ACCT00231,2025-06-19 00:00:00,617.47,USD,WireTransfer,Pacific Freight,Germany,Branch
TXN001564,ACCT00115,2025-06-19 00:00:00,640.96,USD,CashDeposit,Union Holdings,Japan,Wire
TXN001565,ACCT00254,2025-06-19 00:00:00,7666.25,USD,CashDeposit,Metro Ventures,France,Branch
TXN001566,ACCT00047,2025-06-19 00:00:00,1958.76,USD,WireTransfer,Anchor Partners,France,ATM
TXN001567,ACCT00073,2025-06-20 00:00:00,380.89,USD,ACH,Karen Johnson,Canada,Branch
TXN001568,ACCT00103,2025-06-20 00:00:00,62.62,USD,Deposit,Diego Clark,Switzerland,Branch
TXN001569,ACCT00111,2025-06-20 00:00:00,1552.19,USD,CashDeposit,Chloe Lewis,Canada,Online
TXN001570,ACCT00127,2025-06-20 00:00:00,854.45,USD,Withdrawal,Joseph Brown,Spain,Online
TXN001571,ACCT00130,2025-06-20 00:00:00,1892.96,USD,WireTransfer,Sarah Smith,Spain,Online
TXN001572,ACCT00269,2025-06-20 00:00:00,1947.53,USD,Deposit,Fatima Wright,Spain,Branch
TXN001573,ACCT00312,2025-06-20 00:00:00,2092.63,USD,Withdrawal,Joseph Gonzalez,Singapore,Wire
TXN001574,ACCT00151,2025-06-20 00:00:00,1217.45,USD,Deposit,Patricia Harris,France,Wire
TXN001575,ACCT00111,2025-06-21 00:00:00,75.74,USD,WireTransfer,Priya Brown,Canada,Online
TXN001576,ACCT00105,2025-06-21 00:00:00,313.63,USD,Withdrawal,Union Trading,Spain,Branch
TXN001577,ACCT00281,2025-06-21 00:00:00,588.72,USD,CashDeposit,Yuki Jackson,Canada,ATM
TXN001578,ACCT00160,2025-06-21 00:00:00,4893.52,USD,Deposit,Priya Brown,Germany,Online
TXN001579,ACCT00253,2025-06-22 00:00:00,69.67,USD,ACH,Global Traders,Canada,Branch
TXN001580,ACCT00285,2025-06-22 00:00:00,1292.98,USD,Withdrawal,Summit Ventures,Singapore,Wire
TXN001581,ACCT00096,2025-06-22 00:00:00,1690.18,USD,WireTransfer,Noah Ramirez,Netherlands,Branch
TXN001582,ACCT00296,2025-06-22 00:00:00,202.86,USD,Withdrawal,Union Imports,Switzerland,ATM
TXN001583,ACCT00162,2025-06-22 00:00:00,619.18,USD,WireTransfer,Delta Partners,Ireland,Online
TXN001584,ACCT00114,2025-06-22 00:00:00,1397.06,USD,ACH,Fatima Young,India,Wire
TXN001585,ACCT00170,2025-06-22 00:00:00,2417.21,USD,Withdrawal,Ethan Clark,Australia,Branch
TXN001586,ACCT00162,2025-06-22 00:00:00,1097.36,USD,CashDeposit,Fatima Moore,United States,Wire
TXN001587,ACCT00322,2025-06-22 00:00:00,3462.63,USD,WireTransfer,Sofia Ramirez,Spain,Branch
TXN001588,ACCT00238,2025-06-22 00:00:00,3190.06,USD,Deposit,Liam Gonzalez,India,Branch
TXN001589,ACCT00193,2025-06-22 00:00:00,853.47,USD,Withdrawal,Emma Torres,Australia,ATM
TXN001590,ACCT00004,2025-06-22 00:00:00,338.18,USD,WireTransfer,Liam Lee,Venezuela,Online
TXN001591,ACCT00329,2025-06-23 00:00:00,793.29,USD,Withdrawal,Sofia Miller,India,Branch
TXN001592,ACCT00277,2025-06-23 00:00:00,572.35,USD,Withdrawal,Linda Rodriguez,Spain,Online
TXN001593,ACCT00106,2025-06-23 00:00:00,255.92,USD,Withdrawal,Crown Traders,Australia,Online
TXN001594,ACCT00072,2025-06-23 00:00:00,202.84,USD,ACH,Barbara Flores,Netherlands,Online
TXN001595,ACCT00103,2025-06-23 00:00:00,2630.36,USD,CashDeposit,Ahmed Clark,United Kingdom,Wire
TXN001596,ACCT00314,2025-06-24 00:00:00,1309.21,USD,ACH,Atlas Partners,Ireland,Branch
TXN001597,ACCT00102,2025-06-24 00:00:00,812.87,USD,Withdrawal,Falcon Ventures,United Kingdom,Online
TXN001598,ACCT00165,2025-06-24 00:00:00,633.56,USD,Deposit,Arjun Lopez,France,Wire
TXN001599,ACCT00220,2025-06-24 00:00:00,7418.09,USD,CashDeposit,David Wilson,Spain,Online
TXN001600,ACCT00067,2025-06-24 00:00:00,335.97,USD,ACH,Ava Green,Canada,Online
TXN001601,ACCT00261,2025-06-24 00:00:00,585.43,USD,ACH,Crown Capital,France,Online
TXN001602,ACCT00106,2025-06-24 00:00:00,349.48,USD,Withdrawal,Mateo Hill,United States,Branch
TXN001603,ACCT00072,2025-06-24 00:00:00,2316.34,USD,ACH,Horizon Capital,Spain,Branch
TXN001604,ACCT00313,2025-06-24 00:00:00,251.6,USD,ACH,Nova Imports,Netherlands,Online
TXN001605,ACCT00112,2025-06-24 00:00:00,531.94,USD,Withdrawal,Yuki Flores,UAE,Wire
TXN001606,ACCT00033,2025-06-25 00:00:00,198.86,USD,Withdrawal,Karen Hernandez,Switzerland,Wire
TXN001607,ACCT00005,2025-06-25 00:00:00,45836.29,USD,WireTransfer,Susan Lopez,France,Wire
TXN001608,ACCT00079,2025-06-25 00:00:00,1105.43,USD,Deposit,Elizabeth Young,Netherlands,Online
TXN001609,ACCT00059,2025-06-25 00:00:00,125.39,USD,Deposit,Susan Nguyen,India,Online
TXN001610,ACCT00268,2025-06-25 00:00:00,105.63,USD,WireTransfer,Nova Freight,Spain,ATM
TXN001611,ACCT00291,2025-06-25 00:00:00,458.58,USD,CashDeposit,Michael King,France,ATM
TXN001612,ACCT00066,2025-06-25 00:00:00,237.78,USD,Deposit,Priya Wilson,India,ATM
TXN001613,ACCT00175,2025-06-25 00:00:00,1898.79,USD,CashDeposit,Susan Taylor,Canada,ATM
TXN001614,ACCT00261,2025-06-25 00:00:00,35.54,USD,ACH,Falcon Imports,Netherlands,Online
TXN001615,ACCT00186,2025-06-25 00:00:00,213.22,USD,Withdrawal,Silver Partners,Germany,ATM
TXN001616,ACCT00144,2025-06-25 00:00:00,637.99,USD,WireTransfer,Sven Walker,Germany,Online
TXN001617,ACCT00307,2025-06-25 00:00:00,1009.69,USD,WireTransfer,Union Freight,Netherlands,Online
TXN001618,ACCT00117,2025-06-25 00:00:00,4452.36,USD,ACH,Silver Holdings,Japan,Online
TXN001619,ACCT00325,2025-06-26 00:00:00,2253.6,USD,ACH,Sunrise Partners,United States,Branch
TXN001620,ACCT00103,2025-06-26 00:00:00,553.97,USD,ACH,Nova Freight,Singapore,Online
TXN001621,ACCT00036,2025-06-26 00:00:00,52130.05,USD,WireTransfer,Anchor Imports,Yemen,Wire
TXN001622,ACCT00290,2025-06-26 00:00:00,418.66,USD,CashDeposit,Yuki Thompson,Spain,Online
TXN001623,ACCT00049,2025-06-26 00:00:00,646.18,USD,Withdrawal,Elizabeth Hernandez,Switzerland,Wire
TXN001624,ACCT00288,2025-06-26 00:00:00,798.31,USD,Withdrawal,James Lopez,UAE,Online
TXN001625,ACCT00077,2025-06-26 00:00:00,717.67,USD,Deposit,Olga Rodriguez,Netherlands,Branch
TXN001626,ACCT00255,2025-06-26 00:00:00,721.11,USD,ACH,Lucas Green,United Kingdom,Branch
TXN001627,ACCT00005,2025-06-26 04:00:00,43635.3,USD,WireTransfer,Silver Exchange,United Kingdom,Wire
TXN001628,ACCT00315,2025-06-27 00:00:00,770.09,USD,Deposit,Union Freight,Japan,Branch
TXN001629,ACCT00026,2025-06-27 00:00:00,1155.01,USD,CashDeposit,Sarah Davis,Syria,ATM
TXN001630,ACCT00116,2025-06-27 00:00:00,746.22,USD,WireTransfer,Barbara Clark,Netherlands,Wire
TXN001631,ACCT00160,2025-06-27 00:00:00,1220.14,USD,Deposit,Jennifer Torres,Netherlands,Wire
TXN001632,ACCT00325,2025-06-27 00:00:00,1874.89,USD,CashDeposit,Olga Davis,France,Branch
TXN001633,ACCT00328,2025-06-27 00:00:00,291.6,USD,Deposit,Sunrise Capital,United States,Branch
TXN001634,ACCT00125,2025-06-28 00:00:00,413.35,USD,ACH,Michael Harris,Switzerland,Wire
TXN001635,ACCT00203,2025-06-28 00:00:00,644.56,USD,Withdrawal,Ethan Martinez,Canada,Online
TXN001636,ACCT00247,2025-06-28 00:00:00,1351.16,USD,WireTransfer,Mary Miller,Singapore,Wire
TXN001637,ACCT00138,2025-06-28 00:00:00,1517.92,USD,Deposit,Thomas Jones,India,ATM
TXN001638,ACCT00157,2025-06-28 00:00:00,210.86,USD,CashDeposit,Crown Logistics,Singapore,Wire
TXN001639,ACCT00100,2025-06-28 00:00:00,960.42,USD,Deposit,Summit Logistics,Spain,Online
TXN001640,ACCT00066,2025-06-28 00:00:00,1255.64,USD,Withdrawal,Mary Martin,Australia,ATM
TXN001641,ACCT00037,2025-06-28 00:00:00,10000.0,USD,CashDeposit,Delta Imports,France,Branch
TXN001642,ACCT00315,2025-06-28 00:00:00,138.16,USD,Deposit,Lucas Brown,UAE,Online
TXN001643,ACCT00071,2025-06-28 00:00:00,1155.73,USD,Deposit,Falcon Partners,Spain,Online
TXN001644,ACCT00207,2025-06-29 00:00:00,121.04,USD,ACH,Union Logistics,Switzerland,Online
TXN001645,ACCT00325,2025-06-29 00:00:00,1314.7,USD,Deposit,Thomas Scott,United States,Online
TXN001646,ACCT00275,2025-06-29 00:00:00,295.6,USD,Deposit,Crown Traders,India,Branch
TXN001647,ACCT00030,2025-06-29 00:00:00,422.53,USD,WireTransfer,Sven Hernandez,United States,Branch
TXN001648,ACCT00146,2025-06-29 00:00:00,1308.93,USD,ACH,Olga Smith,Spain,Wire
TXN001649,ACCT00030,2025-06-29 00:00:00,42710.2,USD,WireTransfer,Ethan Anderson,Singapore,Wire
TXN001650,ACCT00095,2025-06-29 00:00:00,589.37,USD,Deposit,Silver Partners,Germany,Online
TXN001651,ACCT00200,2025-06-29 00:00:00,572.01,USD,WireTransfer,William Lee,Australia,Wire
TXN001652,ACCT00135,2025-06-29 00:00:00,575.64,USD,ACH,Barbara Williams,Australia,Online
TXN001653,ACCT00076,2025-06-29 00:00:00,195.6,USD,ACH,Anchor Capital,Spain,Wire
TXN001654,ACCT00030,2025-06-29 16:00:00,40518.43,USD,WireTransfer,Emma Lopez,Syria,Wire
TXN001655,ACCT00129,2025-06-30 00:00:00,867.73,USD,CashDeposit,Summit Trading,UAE,Online
TXN001656,ACCT00110,2025-06-30 00:00:00,1589.69,USD,ACH,Anchor Traders,Japan,ATM
TXN001657,ACCT00329,2025-06-30 00:00:00,158.75,USD,ACH,Mary Harris,Japan,ATM
TXN001658,ACCT00157,2025-06-30 00:00:00,1295.06,USD,CashDeposit,David Moore,India,ATM
TXN001659,ACCT00045,2025-06-30 00:00:00,823.56,USD,CashDeposit,Sven Scott,Netherlands,Wire
TXN001660,ACCT00155,2025-06-30 00:00:00,3351.67,USD,Deposit,Nova Ventures,France,Branch
TXN001661,ACCT00161,2025-06-30 00:00:00,1294.56,USD,Withdrawal,Jessica Anderson,Japan,ATM
TXN001662,ACCT00086,2025-06-30 00:00:00,340.67,USD,WireTransfer,Horizon Capital,France,Wire
TXN001663,ACCT00285,2025-06-30 00:00:00,250.79,USD,CashDeposit,John Robinson,Germany,Wire
TXN001664,ACCT00227,2025-06-30 00:00:00,944.77,USD,ACH,Joseph Harris,Germany,ATM
TXN001665,ACCT00307,2025-06-30 00:00:00,541.25,USD,CashDeposit,Jessica Scott,Netherlands,Wire
TXN001666,ACCT00149,2025-06-30 00:00:00,774.14,USD,WireTransfer,Global Group,India,Branch
TXN001667,ACCT00009,2025-06-30 00:00:00,25000.0,USD,WireTransfer,Karen Lewis,Switzerland,Branch
TXN001668,ACCT00151,2025-07-01 00:00:00,190.49,USD,ACH,Diego King,United Kingdom,Online
TXN001669,ACCT00251,2025-07-01 00:00:00,2165.68,USD,WireTransfer,Barbara Sanchez,Spain,ATM
TXN001670,ACCT00099,2025-07-01 00:00:00,3502.59,USD,CashDeposit,Falcon Exchange,United States,Branch
TXN001671,ACCT00227,2025-07-01 00:00:00,775.19,USD,Withdrawal,Arjun Anderson,United States,Online
TXN001672,ACCT00296,2025-07-01 00:00:00,1411.89,USD,ACH,Nova Partners,Japan,Branch
TXN001673,ACCT00198,2025-07-01 00:00:00,1243.28,USD,CashDeposit,Ava Brown,Netherlands,Online
TXN001674,ACCT00112,2025-07-01 00:00:00,261.01,USD,ACH,Barbara Thomas,UAE,Wire
TXN001675,ACCT00252,2025-07-01 00:00:00,844.57,USD,Withdrawal,Linda Sanchez,Netherlands,ATM
TXN001676,ACCT00263,2025-07-01 00:00:00,534.51,USD,Withdrawal,Linda Hill,Japan,Wire
TXN001677,ACCT00028,2025-07-02 00:00:00,731.66,USD,ACH,Barbara Johnson,France,Branch
TXN001678,ACCT00267,2025-07-02 00:00:00,54.97,USD,Withdrawal,Patricia Williams,Switzerland,Online
TXN001679,ACCT00011,2025-07-02 00:00:00,8422.75,USD,CashDeposit,Falcon Ventures,Venezuela,Wire
TXN001680,ACCT00312,2025-07-02 00:00:00,103.34,USD,CashDeposit,Lucas Robinson,UAE,ATM
TXN001681,ACCT00300,2025-07-02 00:00:00,1104.2,USD,CashDeposit,Priya Walker,Germany,Wire
TXN001682,ACCT00214,2025-07-02 00:00:00,855.97,USD,CashDeposit,Silver Capital,Singapore,Wire
TXN001683,ACCT00163,2025-07-03 00:00:00,280.68,USD,ACH,Prime Ventures,Japan,Online
TXN001684,ACCT00077,2025-07-03 00:00:00,264.89,USD,Deposit,Union Traders,Spain,ATM
TXN001685,ACCT00149,2025-07-03 00:00:00,133.26,USD,Withdrawal,Fatima Martinez,Germany,Branch
TXN001686,ACCT00018,2025-07-03 00:00:00,815.42,USD,Deposit,Liam Young,Venezuela,Wire
TXN001687,ACCT00048,2025-07-03 00:00:00,3498.67,USD,CashDeposit,Karen Flores,France,Branch
TXN001688,ACCT00200,2025-07-03 00:00:00,210.39,USD,WireTransfer,Anchor Trading,Germany,ATM
TXN001689,ACCT00175,2025-07-03 00:00:00,170.14,USD,WireTransfer,Mary Lewis,India,Online
TXN001690,ACCT00027,2025-07-03 00:00:00,1180.82,USD,Withdrawal,Jennifer Hernandez,Afghanistan,Wire
TXN001691,ACCT00038,2025-07-03 00:00:00,885.25,USD,ACH,Noah Perez,Libya,ATM
TXN001692,ACCT00050,2025-07-04 00:00:00,1800.38,USD,ACH,Robert Lee,India,Wire
TXN001693,ACCT00012,2025-07-04 00:00:00,1246.56,USD,WireTransfer,Richard Robinson,India,Online
TXN001694,ACCT00200,2025-07-04 00:00:00,1057.1,USD,CashDeposit,Robert Thompson,Spain,Wire
TXN001695,ACCT00125,2025-07-04 00:00:00,2374.37,USD,ACH,Horizon Capital,Netherlands,Wire
TXN001696,ACCT00142,2025-07-04 00:00:00,1756.26,USD,CashDeposit,Ahmed Thomas,United States,Wire
TXN001697,ACCT00060,2025-07-04 00:00:00,1090.11,USD,CashDeposit,Prime Capital,Australia,ATM
TXN001698,ACCT00078,2025-07-04 00:00:00,318.77,USD,ACH,David Rodriguez,France,Online
TXN001699,ACCT00062,2025-07-04 00:00:00,513.35,USD,Deposit,Union Capital,Canada,Online
TXN001700,ACCT00293,2025-07-05 00:00:00,1329.9,USD,WireTransfer,Liam Robinson,Japan,Online
TXN001701,ACCT00123,2025-07-05 00:00:00,107.84,USD,Deposit,Elizabeth Taylor,France,Online
TXN001702,ACCT00164,2025-07-05 00:00:00,120.62,USD,Deposit,Fatima Walker,Singapore,ATM
TXN001703,ACCT00296,2025-07-05 00:00:00,1578.52,USD,WireTransfer,Sunrise Freight,Netherlands,ATM
TXN001704,ACCT00213,2025-07-05 00:00:00,635.55,USD,CashDeposit,Summit Capital,Netherlands,Branch
TXN001705,ACCT00111,2025-07-05 00:00:00,4446.54,USD,CashDeposit,Silver Exchange,UAE,Branch
TXN001706,ACCT00110,2025-07-05 00:00:00,244.61,USD,Deposit,Ethan Wilson,India,ATM
TXN001707,ACCT00176,2025-07-05 00:00:00,247.69,USD,WireTransfer,Olga Jones,Netherlands,Branch
TXN001708,ACCT00070,2025-07-05 00:00:00,249.01,USD,Deposit,Liam Green,UAE,Wire
TXN001709,ACCT00177,2025-07-06 00:00:00,498.75,USD,Deposit,Ahmed Garcia,Japan,Online
TXN001710,ACCT00214,2025-07-06 00:00:00,729.06,USD,Deposit,Global Capital,Germany,Wire
TXN001711,ACCT00242,2025-07-06 00:00:00,447.59,USD,Deposit,Sven Johnson,France,Wire
TXN001712,ACCT00097,2025-07-06 00:00:00,1729.01,USD,Deposit,David Thomas,Spain,Wire
TXN001713,ACCT00060,2025-07-06 00:00:00,1609.47,USD,ACH,Sunrise Partners,India,ATM
TXN001714,ACCT00210,2025-07-06 00:00:00,82.51,USD,WireTransfer,Metro Trading,Singapore,Online
TXN001715,ACCT00127,2025-07-06 00:00:00,1128.85,USD,Withdrawal,Mateo Robinson,Canada,Online
TXN001716,ACCT00219,2025-07-06 00:00:00,812.25,USD,Deposit,Mateo Hernandez,India,ATM
TXN001717,ACCT00301,2025-07-06 00:00:00,7264.58,USD,Deposit,Noah Green,Spain,Wire
TXN001718,ACCT00315,2025-07-07 00:00:00,1022.56,USD,WireTransfer,Crown Capital,Switzerland,Wire
TXN001719,ACCT00326,2025-07-07 00:00:00,484.27,USD,ACH,Elizabeth Taylor,UAE,Online
TXN001720,ACCT00213,2025-07-07 00:00:00,438.7,USD,Deposit,Barbara Martinez,Ireland,Wire
